RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,AVERAGE_BLINK_SAMPLE_COUNT,AVERAGE_BLINK_SAMPLE_COUNT_%,AVERAGE_EXCLUDED_SAMPLE_COUNT,AVERAGE_EXCLUDED_SAMPLE_COUNT_%,AVERAGE_GAZE_X_BIN,AVERAGE_GAZE_Y_BIN,AVERAGE_IA_1_SAMPLE_COUNT,AVERAGE_IA_2_SAMPLE_COUNT,AVERAGE_IA_3_SAMPLE_COUNT,AVERAGE_IA_4_SAMPLE_COUNT,AVERAGE_IA_0_SAMPLE_COUNT,AVERAGE_IA_1_SAMPLE_COUNT_%,AVERAGE_IA_2_SAMPLE_COUNT_%,AVERAGE_IA_3_SAMPLE_COUNT_%,AVERAGE_IA_4_SAMPLE_COUNT_%,AVERAGE_IA_0_SAMPLE_COUNT_%,AVERAGE_OFF_SCREEN_SAMPLE_COUNT,AVERAGE_OFF_SCREEN_SAMPLE_COUNT_%,AVERAGE_PUPIL_SIZE_BIN,BIN_DURATION,BIN_END_TIME,BIN_SAMPLE_COUNT,BIN_START_TIME,EYE_TRACKED,GROUPING_VARIABLES,HTARGET_DISTANCE_BIN,HTARGET_X_BIN,HTARGET_Y_BIN,IA_1_ID,IA_2_ID,IA_3_ID,IA_4_ID,IA_0_ID,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LEFT_BLINK_SAMPLE_COUNT,LEFT_BLINK_SAMPLE_COUNT_%,LEFT_EXCLUDED_SAMPLE_COUNT,LEFT_EXCLUDED_SAMPLE_COUNT_%,LEFT_GAZE_X_BIN,LEFT_GAZE_Y_BIN,LEFT_IA_1_SAMPLE_COUNT,LEFT_IA_2_SAMPLE_COUNT,LEFT_IA_3_SAMPLE_COUNT,LEFT_IA_4_SAMPLE_COUNT,LEFT_IA_0_SAMPLE_COUNT,LEFT_IA_1_SAMPLE_COUNT_%,LEFT_IA_2_SAMPLE_COUNT_%,LEFT_IA_3_SAMPLE_COUNT_%,LEFT_IA_4_SAMPLE_COUNT_%,LEFT_IA_0_SAMPLE_COUNT_%,LEFT_OFF_SCREEN_SAMPLE_COUNT,LEFT_OFF_SCREEN_SAMPLE_COUNT_%,LEFT_PUPIL_SIZE_BIN,RESOLUTION_X_BIN,RESOLUTION_Y_BIN,RIGHT_BLINK_SAMPLE_COUNT,RIGHT_BLINK_SAMPLE_COUNT_%,RIGHT_EXCLUDED_SAMPLE_COUNT,RIGHT_EXCLUDED_SAMPLE_COUNT_%,RIGHT_GAZE_X_BIN,RIGHT_GAZE_Y_BIN,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,RIGHT_OFF_SCREEN_SAMPLE_COUNT,RIGHT_OFF_SCREEN_SAMPLE_COUNT_%,RIGHT_PUPIL_SIZE_BIN,SAMPLE_INTERVAL,SAMPLING_RATE,TRIAL_START_TIME,clicked,d_pos,dist,distractor,feedback,fluency,honesty,nativeness,rt,sentence_time,t_pos,targ,target,trialtype
sub_1,Trial: 19,1,0,0,0,0,0,518.34,297.06,0,0,0,0,10,0,0,0,0,1,0,0,4051.7,20,18,10,0,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,518.34,297.06,0,0,0,0,10,0,0,0,0,1,0,0,4051.7,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,1,0,0,0,0,519.38,296.61,0,0,0,0,10,0,0,0,0,1,0,0,4072.4,20,38,10,20,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,519.38,296.61,0,0,0,0,10,0,0,0,0,1,0,0,4072.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,2,0,0,0,0,520.06,296.84,0,0,0,0,10,0,0,0,0,1,0,0,4076.6,20,58,10,40,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.06,296.84,0,0,0,0,10,0,0,0,0,1,0,0,4076.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,3,0,0,0,0,520.45,297.71,0,0,0,0,10,0,0,0,0,1,0,0,4083.6,20,78,10,60,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.45,297.71,0,0,0,0,10,0,0,0,0,1,0,0,4083.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,4,0,0,0,0,520.99,299.2,0,0,0,0,10,0,0,0,0,1,0,0,4094.7,20,98,10,80,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.99,299.2,0,0,0,0,10,0,0,0,0,1,0,0,4094.7,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,5,0,0,0,0,521.65,298.96,0,0,0,0,10,0,0,0,0,1,0,0,4104.5,20,118,10,100,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,521.65,298.96,0,0,0,0,10,0,0,0,0,1,0,0,4104.5,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,6,0,0,0,0,522.03,298.03,0,0,0,0,10,0,0,0,0,1,0,0,4113.8,20,138,10,120,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,522.03,298.03,0,0,0,0,10,0,0,0,0,1,0,0,4113.8,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,7,0,0,0,0,522.5,297.51,0,0,0,0,10,0,0,0,0,1,0,0,4120.4,20,158,10,140,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,522.5,297.51,0,0,0,0,10,0,0,0,0,1,0,0,4120.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,8,0,0,0,0,522.69,297.77,0,0,0,0,10,0,0,0,0,1,0,0,4129.1,20,178,10,160,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,522.69,297.77,0,0,0,0,10,0,0,0,0,1,0,0,4129.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,9,0,0,0,0,523.94,297.9,0,0,0,0,10,0,0,0,0,1,0,0,4136.4,20,198,10,180,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,523.94,297.9,0,0,0,0,10,0,0,0,0,1,0,0,4136.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,10,0,0,0,0,525.72,298.7,0,0,0,0,10,0,0,0,0,1,0,0,4144.1,20,218,10,200,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.72,298.7,0,0,0,0,10,0,0,0,0,1,0,0,4144.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,11,0,0,0,0,526.51,298.24,0,0,0,0,10,0,0,0,0,1,0,0,4154.3,20,238,10,220,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,526.51,298.24,0,0,0,0,10,0,0,0,0,1,0,0,4154.3,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,12,0,0,0,0,527.23,297.84,0,0,0,0,10,0,0,0,0,1,0,0,4157,20,258,10,240,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,527.23,297.84,0,0,0,0,10,0,0,0,0,1,0,0,4157,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,13,0,0,0,0,528.15,297.72,0,0,0,0,10,0,0,0,0,1,0,0,4159,20,278,10,260,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,528.15,297.72,0,0,0,0,10,0,0,0,0,1,0,0,4159,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,14,0,0,0,0,529.4,298.23,0,0,0,0,10,0,0,0,0,1,0,0,4167.1,20,298,10,280,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,529.4,298.23,0,0,0,0,10,0,0,0,0,1,0,0,4167.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,15,0,0,0,0,530.14,298.33,0,0,0,0,10,0,0,0,0,1,0,0,4169.9,20,318,10,300,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,530.14,298.33,0,0,0,0,10,0,0,0,0,1,0,0,4169.9,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,16,0,0,0,0,530.94,297.74,0,0,0,0,10,0,0,0,0,1,0,0,4172.4,20,338,10,320,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,530.94,297.74,0,0,0,0,10,0,0,0,0,1,0,0,4172.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,17,0,0,0,0,531.62,297.1,0,0,0,0,10,0,0,0,0,1,0,0,4175.1,20,358,10,340,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,531.62,297.1,0,0,0,0,10,0,0,0,0,1,0,0,4175.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,18,0,0,0,0,533,298.33,0,0,0,0,10,0,0,0,0,1,0,0,4188.9,20,378,10,360,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,533,298.33,0,0,0,0,10,0,0,0,0,1,0,0,4188.9,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,19,0,0,0,0,534.03,298.02,0,0,0,0,10,0,0,0,0,1,0,0,4194.7,20,398,10,380,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,534.03,298.02,0,0,0,0,10,0,0,0,0,1,0,0,4194.7,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,20,0,0,0,0,535.59,298.54,0,0,0,0,10,0,0,0,0,1,0,0,4202.3,20,418,10,400,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,535.59,298.54,0,0,0,0,10,0,0,0,0,1,0,0,4202.3,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,21,0,0,0,0,530.35,298.44,0,0,0,0,10,0,0,0,0,1,0,0,4210.5,20,438,10,420,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,530.35,298.44,0,0,0,0,10,0,0,0,0,1,0,0,4210.5,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,22,0,0,0,0,515.81,300.18,0,0,0,0,10,0,0,0,0,1,0,0,4219.7,20,458,10,440,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,515.81,300.18,0,0,0,0,10,0,0,0,0,1,0,0,4219.7,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,23,0,0,0,0,518.03,300.18,0,0,0,0,10,0,0,0,0,1,0,0,4225,20,478,10,460,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,518.03,300.18,0,0,0,0,10,0,0,0,0,1,0,0,4225,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,24,0,0,0,0,518.65,300.15,0,0,0,0,10,0,0,0,0,1,0,0,4244.6,20,498,10,480,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,518.65,300.15,0,0,0,0,10,0,0,0,0,1,0,0,4244.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,25,0,0,0,0,519.12,300.37,0,0,0,0,10,0,0,0,0,1,0,0,4267.2,20,518,10,500,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,519.12,300.37,0,0,0,0,10,0,0,0,0,1,0,0,4267.2,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,26,0,0,0,0,519.52,299.53,0,0,0,0,10,0,0,0,0,1,0,0,4275.8,20,538,10,520,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,519.52,299.53,0,0,0,0,10,0,0,0,0,1,0,0,4275.8,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,27,0,0,0,0,519.48,298.82,0,0,0,0,10,0,0,0,0,1,0,0,4297.5,20,558,10,540,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,519.48,298.82,0,0,0,0,10,0,0,0,0,1,0,0,4297.5,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,28,0,0,0,0,519.95,298.37,0,0,0,0,10,0,0,0,0,1,0,0,4319.4,20,578,10,560,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,519.95,298.37,0,0,0,0,10,0,0,0,0,1,0,0,4319.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,29,0,0,0,0,520.02,298.25,0,0,0,0,10,0,0,0,0,1,0,0,4338.1,20,598,10,580,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.02,298.25,0,0,0,0,10,0,0,0,0,1,0,0,4338.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,30,0,0,0,0,520.2,298.12,0,0,0,0,10,0,0,0,0,1,0,0,4359,20,618,10,600,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.2,298.12,0,0,0,0,10,0,0,0,0,1,0,0,4359,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,31,0,0,0,0,520.94,297.71,0,0,0,0,10,0,0,0,0,1,0,0,4378.6,20,638,10,620,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,520.94,297.71,0,0,0,0,10,0,0,0,0,1,0,0,4378.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,32,0,0,0,0,521.45,297.91,0,0,0,0,10,0,0,0,0,1,0,0,4393.6,20,658,10,640,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,521.45,297.91,0,0,0,0,10,0,0,0,0,1,0,0,4393.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,33,0,0,0,0,521.75,297.97,0,0,0,0,10,0,0,0,0,1,0,0,4401.2,20,678,10,660,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,521.75,297.97,0,0,0,0,10,0,0,0,0,1,0,0,4401.2,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,34,0,0,0,0,522.45,297.54,0,0,0,0,10,0,0,0,0,1,0,0,4404.9,20,698,10,680,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,522.45,297.54,0,0,0,0,10,0,0,0,0,1,0,0,4404.9,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,35,0,0,0,0,523.39,297.63,0,0,0,0,10,0,0,0,0,1,0,0,4404.5,20,718,10,700,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,523.39,297.63,0,0,0,0,10,0,0,0,0,1,0,0,4404.5,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,36,0,0,0,0,523.49,296.93,0,0,0,0,10,0,0,0,0,1,0,0,4401.5,20,738,10,720,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,523.49,296.93,0,0,0,0,10,0,0,0,0,1,0,0,4401.5,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,37,0,0,0,0,524.01,296.29,0,0,0,0,10,0,0,0,0,1,0,0,4396.3,20,758,10,740,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,524.01,296.29,0,0,0,0,10,0,0,0,0,1,0,0,4396.3,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,38,0,0,0,0,524.2,296.28,0,0,0,0,10,0,0,0,0,1,0,0,4391.2,20,778,10,760,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,524.2,296.28,0,0,0,0,10,0,0,0,0,1,0,0,4391.2,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,39,0,0,0,0,525.38,296.19,0,0,0,0,10,0,0,0,0,1,0,0,4380.8,20,798,10,780,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.38,296.19,0,0,0,0,10,0,0,0,0,1,0,0,4380.8,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,40,0,0,0,0,525.5,297.04,0,0,0,0,10,0,0,0,0,1,0,0,4363.6,20,818,10,800,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.5,297.04,0,0,0,0,10,0,0,0,0,1,0,0,4363.6,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,41,0,0,0,0,525.32,297.54,0,0,0,0,10,0,0,0,0,1,0,0,4351.4,20,838,10,820,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.32,297.54,0,0,0,0,10,0,0,0,0,1,0,0,4351.4,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,42,0,0,0,0,525.39,297.29,0,0,0,0,10,0,0,0,0,1,0,0,4345.1,20,858,10,840,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.39,297.29,0,0,0,0,10,0,0,0,0,1,0,0,4345.1,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,43,0,0,0,0,525.78,296.8,0,0,0,0,10,0,0,0,0,1,0,0,4330.9,20,878,10,860,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,525.78,296.8,0,0,0,0,10,0,0,0,0,1,0,0,4330.9,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
sub_1,Trial: 19,1,44,0,0,0,0,526.31,296.58,0,0,0,0,10,0,0,0,0,1,0,0,4320.8,20,898,10,880,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,1775,FALSE,8440500,1,nounonset_end,TRUE,8438725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.6,36.3,0,0,0,0,526.31,296.58,0,0,0,0,10,0,0,0,0,1,0,0,4320.8,2,500,8435021,DISTRACTOR,(-256,,,,,,,,,,,,
